Country Name,Componenta1,Componenta2,Componenta3,Componenta4,Componenta5
Mozambique,0.22898767897166303,0.026404103085096046,0.34446294795634086,0.33457320371024046,0.06557206627665964
Myanmar,0.4151201896872603,0.00023333632551667243,0.0170482841911215,0.4705229087282807,0.09707528106782098
Namibia,0.11405253409354878,0.13618913209978195,0.06672233309359323,0.2151582732140061,0.46787772749906986
Nepal,0.3076859182114019,0.053308160792615626,0.0513760562832735,0.12805987076698241,0.45956999394572645
Netherlands,0.5088333947502495,0.07249822613940747,0.016486212855652778,0.0083841222240714,0.39379804403061885
New Zealand,0.1662361052907578,0.013106118552233384,0.3394083477941453,0.2676832983204592,0.21356613004240427
Nicaragua,0.02782702184692856,0.37595473775800686,0.010940340388764696,0.07090245478384216,0.5143754452224578
Niger,0.17701704230443843,0.5446172205761057,0.22991441927454978,0.031127046043415634,0.017324271801490206
Nigeria,0.5281897291764649,0.037764745969368865,0.298817702742129,0.1300111669059046,0.005216655206132715
North Macedonia,0.2303362356896171,0.43005587912432325,0.011938940297968765,0.012316942589599872,0.315352002298491
Norway,0.030300771889660755,0.010517740754186952,0.6275597321757572,0.18662175722687432,0.14499999795352078
Oman,0.23909939142433997,0.43134300068625575,0.11927008318682707,0.2101640570917865,0.00012346761079073577
Pakistan,0.0064437241073357285,0.9314852644220543,0.0016544414957067241,0.015332022360229588,0.0450845476146737
Panama,0.2288223825990263,0.5778267126522433,0.020338366405239304,0.11290894919475886,0.060103589148732164
Papua New Guinea,0.3133335107434645,0.543550812279691,0.0190744636892084,0.09007413929792761,0.033967073989708566
Paraguay,0.11400886786408754,0.34447851514908245,0.23027002709311253,0.2713756099777328,0.03986697991598473
Peru,0.2186997009258799,0.28221905058068864,0.18867241313520622,0.01643057323114356,0.29397826212708184
Philippines,0.0017524388293634133,0.004776303249611225,0.002565924040220758,0.9671633039646031,0.023742029916201456
Poland,0.4930965249701708,0.10743134881509897,0.20377281497265134,0.0005340988108455616,0.1951652124312333
Portugal,0.10120781322360925,0.14704386904561417,0.6816852712077286,0.05168432131465573,0.018378725208392243
Romania,0.22877657738223134,0.028085169176505678,0.5780587943274649,0.12449481850989715,0.04058464060390105
Russian Federation,0.0027521973287947797,0.06435776224775988,0.41469867974609637,0.206730074757692,0.31146128591965694
Rwanda,0.16702929333252822,0.22591923059539118,0.5939138208047953,0.010458094287720241,0.0026795609795651
Saudi Arabia,0.16134956756881233,0.5486897283114883,0.13602198706165314,0.14300543442921648,0.0109332826288297
Senegal,0.736871156682056,0.05176997847397466,0.07063433437567124,0.0971972657903299,0.043527264677968136
Serbia,0.4874497554023602,0.05021551362555815,0.25667013501598474,0.023448875064794854,0.18221572089130217
Seychelles,0.03483712083431853,0.8018083726908529,0.043876986241299494,0.11899601359294756,0.00048150664058154634
